date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,247.5,Put,17.8,18.55,0.3211,-0.8549,0.0159,-0.0941,0.1125,-0.0546
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,252.5,Call,0.5,0.53,0.3009,0.0802,0.0102,-0.0704,0.0718,0.0078
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,252.5,Put,20.6,23.45,0.3009,-0.9436,0.0115,-0.0361,0.0562,-0.0327
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,260,Call,0.16,0.18,0.3007,0.0308,0.0047,-0.0322,0.0335,0.003
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,260,Put,29.25,30.55,0.3415,-0.965,0.0069,-0.029,0.0399,-0.0297
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,265,Call,0.08,0.1,0.3083,0.0171,0.0028,-0.0201,0.0204,0.0016
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,265,Put,34.25,36.7,0.4872,-0.9131,0.0074,-0.0995,0.0787,-0.0543
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,270,Call,0.04,0.05,0.3136,0.009,0.0016,-0.0118,0.0117,0.0008
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,270,Put,37.8,41.7,0.3136,-1,0,0,0,0
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,275,Call,0.03,0.04,0.3352,0.0067,0.0011,-0.0097,0.0091,0.0006
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,275,Put,43.1,46.7,0.4639,-0.9731,0.0041,-0.0322,0.03,-0.0299
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,185,Call,45.4,47.35,0.55,0.9258,0.0037,-0.0798,0.0894,0.1372
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,185,Put,0.24,0.28,0.4016,-0.0249,0.0021,-0.0255,0.0384,-0.0049
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,190,Call,40.15,42.5,0.4898,0.9227,0.0043,-0.0801,0.093,0.1406
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,190,Put,0.32,0.36,0.4898,-0.0747,0.0043,-0.0749,0.093,-0.015
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,195,Call,35.4,37.45,0.4463,0.9107,0.0053,-0.076,0.1035,0.1425
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,195,Put,0.44,2.42,0.4463,-0.0859,0.0053,-0.0763,0.1035,-0.0172
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,200,Call,30.85,33.5,0.4532,0.8722,0.0068,-0.1017,0.1353,0.1387
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,200,Put,0.64,0.69,0.4532,-0.1241,0.0068,-0.1015,0.1399,-0.0235
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,205,Call,26.35,27.3,0.3705,0.8719,0.0083,-0.0838,0.1356,0.1431
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,205,Put,0.97,1.02,0.3226,-0.0953,0.0079,-0.0596,0.1122,-0.0177
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,210,Call,21.7,24.15,0.382,0.8127,0.0105,-0.112,0.1754,0.1351
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,210,Put,1.45,1.52,0.3084,-0.1375,0.0108,-0.0739,0.1433,-0.0255
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,215,Call,17.5,18.55,0.3243,0.7824,0.0136,-0.1098,0.1926,0.1332
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,215,Put,2.19,2.48,0.3021,-0.2006,0.0141,-0.0911,0.1892,-0.0365
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,220,Call,13.95,15.25,0.3304,0.7001,0.0158,-0.1264,0.2279,0.1206
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,220,Put,3.25,3.45,0.2873,-0.2742,0.0176,-0.1039,0.2199,-0.0497
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,225,Call,10.6,12.5,0.3327,0.6138,0.0173,-0.1442,0.2515,0.1066
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,225,Put,4.2,5.9,0.2846,-0.3718,0.0202,-0.1144,0.2507,-0.0654
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,230,Call,6.65,8.1,0.2747,0.5213,0.0218,-0.1211,0.2621,0.0927
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,230,Put,6.6,7.5,0.2745,-0.4763,0.022,-0.1178,0.2623,-0.083
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,235,Call,5,5.65,0.2797,0.4155,0.021,-0.1206,0.2568,0.0743
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,235,Put,9.4,10.35,0.275,-0.5846,0.0215,-0.1147,0.2576,-0.0987
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,240,Call,3.35,3.5,0.2703,0.3105,0.0197,-0.1055,0.2327,0.056
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,240,Put,12.55,14.9,0.2976,-0.6695,0.0185,-0.1147,0.2426,-0.1098
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,245,Call,2.08,2.16,0.2652,0.2191,0.0168,-0.0879,0.1947,0.0397
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,245,Put,15.95,17.65,0.2647,-0.7849,0.0172,-0.0773,0.1889,-0.1104
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,250,Call,1.21,1.28,0.2612,0.145,0.0132,-0.0658,0.1503,0.0264
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,250,Put,20.15,21.25,0.2478,-0.8702,0.0133,-0.0529,0.1398,-0.1115
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,255,Call,0.67,0.72,0.2582,0.0904,0.0095,-0.0465,0.1075,0.0165
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,255,Put,24.6,25.8,0.2431,-0.9264,0.0093,-0.0327,0.0929,-0.0956
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,260,Call,0.36,0.4,0.2574,0.0542,0.0064,-0.0312,0.0726,0.0099
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,260,Put,28.6,31.65,0.2692,-0.9411,0.0072,-0.0301,0.0792,-0.0901
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,265,Call,0.18,0.22,0.2571,0.031,0.0041,-0.0198,0.0462,0.0057
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,265,Put,33.45,36.7,0.2949,-0.9509,0.0058,-0.0281,0.0671,-0.0855
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,270,Call,0.09,0.13,0.2599,0.018,0.0025,-0.0127,0.0293,0.0033
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,270,Put,38.45,41.65,0.3226,-0.957,0.0048,-0.0275,0.0635,-0.0825
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,275,Call,0.05,0.08,0.2657,0.011,0.0016,-0.0085,0.0192,0.002
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,275,Put,43.65,46.65,0.3693,-0.951,0.0045,-0.0355,0.0684,-0.0916
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,185,Call,45.75,48.2,0.3994,0.9406,0.0033,-0.0544,0.0996,0.2371
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,185,Put,0.45,0.48,0.3478,-0.037,0.0027,-0.0228,0.0697,-0.0125
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,190,Call,40.5,42.15,0.2736,0.9745,0.0023,-0.0299,0.0485,0.2559
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,190,Put,0.6,0.64,0.3321,-0.0494,0.0035,-0.0275,0.0899,-0.0157
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,195,Call,35.25,39.25,0.3404,0.9189,0.005,-0.0587,0.1273,0.2437
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,195,Put,0.84,0.95,0.3223,-0.0694,0.0048,-0.0347,0.1191,-0.0219
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,200,Call,31.55,32.8,0.2934,0.9152,0.006,-0.0546,0.1318,0.2496
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,200,Put,1.21,1.28,0.3105,-0.0946,0.0063,-0.042,0.1514,-0.0296
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,205,Call,28.05,28.3,0.3128,0.8623,0.0081,-0.077,0.1886,0.2379
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,205,Put,1.49,1.93,0.2979,-0.1273,0.0082,-0.0491,0.1773,-0.0394
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,210,Call,22.8,24,0.2786,0.8358,0.0102,-0.0738,0.2116,0.2363
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,210,Put,2.36,2.5,0.29,-0.1724,0.0103,-0.0587,0.2194,-0.053
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,215,Call,19.7,19.95,0.2896,0.7667,0.0122,-0.0894,0.2623,0.2191
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,215,Put,3.25,3.5,0.2814,-0.2282,0.0126,-0.0668,0.2601,-0.0691
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,220,Call,15.75,16.15,0.2757,0.7051,0.0145,-0.0966,0.2963,0.2045
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,220,Put,4.5,5.15,0.28,-0.3,0.0146,-0.0747,0.2961,-0.0886
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,225,Call,12.45,12.75,0.2687,0.6277,0.0163,-0.0982,0.3249,0.1844
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,225,Put,6.05,6.25,0.2631,-0.3735,0.017,-0.0762,0.3243,-0.1079
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,230,Call,9.6,9.95,0.2655,0.5433,0.0173,-0.1017,0.3408,0.1611
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,230,Put,8.1,8.45,0.2586,-0.4637,0.0184,-0.0759,0.3404,-0.1273
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,235,Call,6.9,7.25,0.2535,0.4529,0.0181,-0.094,0.3406,0.1359
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,235,Put,10.6,11.55,0.2614,-0.552,0.0182,-0.0762,0.3364,-0.147
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,240,Call,4.9,5.25,0.2491,0.3639,0.0174,-0.0864,0.3229,0.11
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,240,Put,13.6,14.6,0.2573,-0.6412,0.0177,-0.0688,0.3178,-0.1599
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,245,Call,3.45,3.55,0.2447,0.2806,0.0159,-0.0754,0.2898,0.0854
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,245,Put,16.45,19.5,0.2682,-0.712,0.0158,-0.0641,0.2875,-0.1668
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,250,Call,2.3,2.42,0.2423,0.209,0.0137,-0.0638,0.2471,0.0639
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,250,Put,19.8,23.45,0.2566,-0.799,0.0147,-0.0462,0.2418,-0.1551
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,255,Call,1.49,1.95,0.2491,0.159,0.0112,-0.0542,0.2085,0.0488
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,255,Put,23.6,27.65,0.2476,-0.8681,0.0125,-0.0325,0.1895,-0.1387
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,260,Call,0.92,1,0.2377,0.1022,0.0087,-0.0379,0.1535,0.0315
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,260,Put,28.65,32.2,0.2666,-0.8949,0.0103,-0.0291,0.1572,-0.1296
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,265,Call,0.59,0.63,0.2383,0.0696,0.0065,-0.0286,0.115,0.0215
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,265,Put,34.3,36.9,0.3016,-0.9024,0.0089,-0.0308,0.1465,-0.1261
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,270,Call,0.37,0.4,0.2397,0.0466,0.0047,-0.0207,0.0839,0.0144
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,270,Put,37.8,41.8,0.2492,-0.9906,0.0054,-0.0032,0.0292,-0.0058
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,275,Call,0.23,0.25,0.2412,0.0306,0.0033,-0.0147,0.0596,0.0095
2024-10-30 00:00:00 +0000 UTC,AAPL,2024-12-20 00:00:00 +0000 UTC,275,Put,42.8,46.7,0.2412,-1,0,0,0,0
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,180,Call,45.45,47.9,0.7512,0.9394,0.0034,-0.1314,0.0537,0.0681
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,180,Put,0.13,0.21,0.5477,-0.0179,0.0017,-0.0368,0.0202,-0.0017
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,185,Call,40.5,43.05,0.6935,0.9299,0.0041,-0.1371,0.0604,0.0693
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,185,Put,0.17,0.24,0.5051,-0.0228,0.0023,-0.0416,0.0248,-0.0022
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,190,Call,35.35,37.35,0.5445,0.9456,0.0043,-0.0878,0.0492,0.073
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,190,Put,0.27,0.3,0.4735,-0.0323,0.0033,-0.0521,0.0332,-0.0031
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,200,Call,26.05,28.55,0.5336,0.8786,0.0081,-0.1618,0.0914,0.0705
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,200,Put,0.6,0.68,0.4221,-0.0718,0.007,-0.0877,0.0627,-0.0069
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,205,Call,20.95,22.95,0.4177,0.8803,0.0103,-0.126,0.0905,0.0728
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,205,Put,0.97,1.06,0.4026,-0.1099,0.0101,-0.1147,0.0861,-0.0106
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,207.5,Call,19.1,20.5,0.4144,0.8514,0.012,-0.1455,0.1053,0.071
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,207.5,Put,1.24,1.37,0.3958,-0.1364,0.012,-0.1315,0.1003,-0.0124
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,212.5,Call,14.4,16.15,0.3718,0.7994,0.0163,-0.1588,0.1277,0.068
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,212.5,Put,0.42,2.24,0.3718,-0.1988,0.0163,-0.1569,0.1277,-0.0193
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,217.5,Call,10.65,11.85,0.3473,0.7141,0.0212,-0.1803,0.1552,0.0618
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,217.5,Put,3.3,3.5,0.3773,-0.2976,0.0201,-0.1984,0.1617,-0.0266
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,222.5,Call,7.35,10.65,0.398,0.5879,0.0212,-0.2364,0.1779,0.0509
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,222.5,Put,5,5.35,0.3702,-0.4062,0.0229,-0.2176,0.1791,-0.0357
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,225,Call,7,7.3,0.369,0.5338,0.0234,-0.224,0.1818,0.0467
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,225,Put,6,6.5,0.365,-0.4647,0.0238,-0.2193,0.182,-0.0406
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,230,Call,4.65,4.95,0.3622,0.4155,0.0234,-0.2157,0.1785,0.0366
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,230,Put,8.7,9.05,0.3572,-0.5849,0.0239,-0.2097,0.1788,-0.0496
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,235,Call,2.82,3.15,0.3528,0.3012,0.0215,-0.1877,0.1595,0.0268
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,235,Put,11.3,13.25,0.3611,-0.6933,0.0213,-0.19,0.1602,-0.0566
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,240,Call,1.59,1.95,0.348,0.2042,0.0177,-0.1507,0.1298,0.0182
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,240,Put,15.15,16.8,0.3522,-0.7926,0.0178,-0.1495,0.1311,-0.0606
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,245,Call,0.8,0.93,0.3312,0.1192,0.0131,-0.1007,0.0912,0.0107
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,245,Put,18.8,20.55,0.29,-0.9137,0.0121,-0.0654,0.0752,-0.0553
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,247.5,Call,0.55,0.68,0.329,0.0903,0.0107,-0.0818,0.0745,0.0081
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,247.5,Put,20.35,23.25,0.2409,-0.9709,0.0067,-0.0211,0.0316,-0.0356
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,255,Call,0.2,0.25,0.3309,0.0379,0.0054,-0.0417,0.0378,0.0034
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,255,Put,27.5,30.3,0.3309,-0.9644,0.0055,-0.0353,0.0379,-0.0431
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,260,Call,0.1,0.16,0.3412,0.0227,0.0034,-0.0281,0.0247,0.002
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,260,Put,32.4,35.2,0.3412,-0.9801,0.0036,-0.0213,0.0227,-0.0325
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,265,Call,0.05,0.1,0.3511,0.0135,0.0021,-0.0186,0.0159,0.0012
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,265,Put,37.4,40.15,0.3511,-0.9898,0.0023,-0.0113,0.0127,-0.0201
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,270,Call,0.03,0.06,0.3621,0.0083,0.0013,-0.0125,0.0104,0.0007
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-15 00:00:00 +0000 UTC,270,Put,42.3,45.15,0.3621,-0.9957,0.0015,-0.0051,0.0063,-0.0067
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,180,Call,45.7,48.55,0.5443,0.9407,0.0033,-0.0824,0.074,0.1315
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,180,Put,0.22,0.38,0.4361,-0.027,0.0022,-0.0292,0.0397,-0.0051
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,185,Call,41.1,43.6,0.5167,0.9265,0.0041,-0.0914,0.0876,0.1327
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,185,Put,0.3,0.47,0.41,-0.0356,0.003,-0.0344,0.0499,-0.0067
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,190,Call,35.95,38.75,0.4611,0.9199,0.005,-0.0883,0.0936,0.1355
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,190,Put,0.43,0.61,0.3874,-0.0486,0.004,-0.0417,0.0642,-0.0091
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,200,Call,26.7,29.15,0.3998,0.875,0.008,-0.1038,0.1302,0.1349
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,200,Put,0.98,1.11,0.3496,-0.0956,0.0076,-0.0633,0.1076,-0.0168
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,205,Call,21.95,23.95,0.3432,0.8574,0.0102,-0.0988,0.1426,0.1357
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,205,Put,1.5,1.77,0.342,-0.1407,0.0103,-0.0812,0.1492,-0.0244
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,210,Call,17.8,19.85,0.336,0.7986,0.013,-0.117,0.1783,0.1284
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,210,Put,2.35,2.57,0.3327,-0.1988,0.0132,-0.098,0.1807,-0.0342
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,215,Call,13.65,16.8,0.3381,0.721,0.0155,-0.137,0.2134,0.1174
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,215,Put,3.4,3.7,0.3213,-0.2704,0.0162,-0.1115,0.2096,-0.0458
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,220,Call,11.15,13.4,0.3491,0.6322,0.0169,-0.1553,0.2395,0.1038
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,220,Put,4.95,5.35,0.3157,-0.3589,0.0187,-0.1227,0.2406,-0.0595
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,225,Call,7.7,9.5,0.312,0.5445,0.0199,-0.1454,0.2521,0.0909
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,225,Put,7,7.3,0.3072,-0.4573,0.0205,-0.1251,0.2523,-0.0736
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,230,Call,5.7,6.05,0.2949,0.4402,0.0209,-0.1356,0.2509,0.0744
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,230,Put,9.5,9.9,0.3011,-0.5615,0.0209,-0.12,0.2489,-0.0864
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,235,Call,2.52,4.05,0.2601,0.3178,0.0215,-0.1076,0.2269,0.0544
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,235,Put,10.8,13.05,0.2579,-0.6912,0.0223,-0.0879,0.2235,-0.0954
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,240,Call,2.38,2.6,0.2821,0.2434,0.0174,-0.1015,0.1994,0.0417
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,240,Put,15.65,17.3,0.2964,-0.7526,0.0175,-0.0902,0.1978,-0.1
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,245,Call,1.33,1.59,0.2749,0.1632,0.014,-0.0774,0.1569,0.0281
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,245,Put,19.6,21.45,0.2958,-0.8283,0.0146,-0.0699,0.1653,-0.0973
2024-10-31 00:00:00 +0000 UTC,AAPL,2024-11-29 00:00:00 +0000 UTC,250,Call,0.8,0.97,0.2759,0.108,0.0105,-0.0582,0.1182,0.0187
